abs_energy,auc,autocorr,average_power,calc_centroid,calc_max,calc_mean,calc_median,calc_min,calc_std,calc_var,dfa,distance,ecdf,ecdf_percentile,ecdf_percentile_count,ecdf_slope,entropy,fundamental_frequency,higuchi_fractal_dimension,hist_mode,human_range_energy,hurst_exponent,interq_range,kurtosis,lempel_ziv,lpcc,max_frequency,max_power_spectrum,maximum_fractal_length,mean_abs_deviation,mean_abs_diff,mean_diff,median_abs_deviation,median_abs_diff,median_diff,median_frequency,mfcc,mse,negative_turning,neighbourhood_peaks,petrosian_fractal_dimension,pk_pk_distance,positive_turning,power_bandwidth,rms,skewness,slope,spectral_centroid,spectral_decrease,spectral_distance,spectral_entropy,spectral_kurtosis,spectral_positive_turning,spectral_roll_off,spectral_roll_on,spectral_skewness,spectral_slope,spectral_spread,spectral_variation,spectrogram_mean_coeff,sum_abs_diff,wavelet_abs_mean,wavelet_energy,wavelet_entropy,wavelet_std,wavelet_var,zero_cross
4.612990565897165e-06,0.02871909849084154,2.0,1.2638330317526478e-08,209.8773551684669,0.0003086364655852,3.317126377531584e-05,2.3033684404557185e-05,-0.0002548081635419,0.00010725421492847348,1.1503466619923185e-08,0.8823021960807785,365.0000021980126,0.015027322404371584,3.363505226537341e-05,182.5,2956.580676767145,0.9984744065485794,0.00273224043715847,1.9169067613988364,-1.2580804347050057e-06,0.0,0.8098347475576855,0.0001472230523631192,-0.23650062859159648,0.1994535519125683,0.22526005042629574,0.453551912568306,20.386977356461642,-1.471526552429147,8.54618084949028e-05,7.476063559497099e-05,-9.245364982570979e-08,7.473472214769572e-05,4.40044037532e-05,-2.4285448792700514e-07,0.1721311475409836,36.22484663682432,1.3267065350064484,72.0,16.0,1.0253898832529524,0.0005634446291271,71.0,0.3989071038251366,0.00011226664402383625,0.22394625156290604,2.3213178956082018e-07,0.19457791604622207,-0.16412374263253393,-6.6150450255163395,0.8463693818742306,1.9068042184221072,57.0,0.453551912568306,0.00273224043715847,0.4056532083370405,-0.014301632945064214,0.1489274966008874,0.20977620816344045,1.8992619747442987e-08,0.027287631992164413,8.060800555957911e-07,0.00015275978372245817,2.1602287241591207,0.00015275680107864584,2.4645929109956608e-08,93.0
