date,CO,NO2,SO2,O3
2026-04-11 00:00:00+00:00,0.033831093,4e-05,0.0001,0.118087158
2026-04-12 00:00:00+00:00,0.030504371500000002,3e-05,0.0001,0.115458729
2026-04-13 00:00:00+00:00,0.02717765,3e-05,-0.0001,0.117118835
2026-04-14 00:00:00+00:00,0.028872196,4e-05,0.0,0.11666175
2026-04-15 00:00:00+00:00,0.030542989,4e-05,0.0002,0.117577848
2026-04-16 00:00:00+00:00,0.026474722,4e-05,0.0,0.115921622
2026-04-17 00:00:00+00:00,0.026672194,4e-05,0.0001,0.115803829
2026-04-18 00:00:00+00:00,0.025180081,4e-05,0.0001,0.117786786
2026-04-19 00:00:00+00:00,0.027981717,4.666666666666667e-05,0.00015000000000000001,0.11713147
2026-04-20 00:00:00+00:00,0.033069491,5.333333333333333e-05,0.0002,0.118038339
2026-04-21 00:00:00+00:00,0.026945014,6e-05,-0.0001,0.114880065
2026-04-22 00:00:00+00:00,0.0258542495,4.666666666666667e-05,-0.0001,0.117618334
2026-04-23 00:00:00+00:00,0.024763485,3.3333333333333335e-05,-0.0001,0.116426385
2026-04-24 00:00:00+00:00,0.028563368,2e-05,-0.0001,0.114301278
2026-04-25 00:00:00+00:00,0.028441941,4e-05,-0.0001,0.112851364
2026-04-26 00:00:00+00:00,0.031439817,5e-05,-5e-05,0.115184421
2026-04-27 00:00:00+00:00,0.031001388400000003,5e-05,0.0,0.112889046
2026-04-28 00:00:00+00:00,0.0305629598,2e-05,0.0002,0.112910816
2026-04-29 00:00:00+00:00,0.030124531200000002,2e-05,0.0,0.114205025
2026-04-30 00:00:00+00:00,0.0296861026,2.6666666666666667e-05,3.3333333333333335e-05,0.112700989
2026-05-01 00:00:00+00:00,0.029247674,3.3333333333333335e-05,6.666666666666667e-05,0.116347617
2026-05-02 00:00:00+00:00,0.024459407,4e-05,0.0001,0.111959588
2026-05-03 00:00:00+00:00,0.0241447565,4.5e-05,0.00015000000000000001,0.116322733
2026-05-04 00:00:00+00:00,0.023830106,5e-05,0.0002,0.115432344
2026-05-05 00:00:00+00:00,0.026898541,3e-05,0.0002,0.113481083
2026-05-06 00:00:00+00:00,0.030831262,4e-05,0.0002,0.115380107
2026-05-07 00:00:00+00:00,0.024677486,5e-05,0.0,0.113157606
2026-05-08 00:00:00+00:00,0.027050127,3e-05,-0.0001,0.11336357
2026-05-09 00:00:00+00:00,0.0296123245,3.5000000000000004e-05,0.0,0.114462876
2026-05-10 00:00:00+00:00,0.032174522,4e-05,0.0001,0.117255688
2026-05-11 00:00:00+00:00,0.027790462,5e-05,0.0001,0.112339608
2026-05-12 00:00:00+00:00,0.028594423,5e-05,0.0001,0.113482709
2026-05-13 00:00:00+00:00,0.028422698,6e-05,0.0,0.115769525
2026-05-14 00:00:00+00:00,0.026639319666666668,6.333333333333333e-05,3.3333333333333335e-05,0.112848332
2026-05-15 00:00:00+00:00,0.024855941333333333,6.666666666666667e-05,6.666666666666667e-05,0.112012818
2026-05-16 00:00:00+00:00,0.023072563,7e-05,0.0001,0.111770183
2026-05-17 00:00:00+00:00,0.025618616,5.6666666666666664e-05,5e-05,0.112275162
2026-05-18 00:00:00+00:00,0.025015336,4.3333333333333334e-05,0.0,0.113632057
2026-05-19 00:00:00+00:00,0.027898964,3e-05,0.0002,0.116980263
2026-05-20 00:00:00+00:00,0.028342864,4e-05,0.0,0.11693237
2026-05-21 00:00:00+00:00,0.0309146485,4e-05,6.666666666666667e-05,0.118140218
2026-05-22 00:00:00+00:00,0.033486433,4e-05,0.00013333333333333334,0.116886529
2026-05-23 00:00:00+00:00,0.027016291,4e-05,0.0002,0.11660352
2026-05-24 00:00:00+00:00,0.028033075,5e-05,0.0001,0.116956025
2026-05-25 00:00:00+00:00,0.029040986,5.9999999999999995e-05,0.00013333333333333334,0.115449112
2026-05-26 00:00:00+00:00,0.029402123,7e-05,0.0001666666666666667,0.117683621
2026-05-27 00:00:00+00:00,0.03246423,6.5e-05,0.0002,0.119061984
2026-05-28 00:00:00+00:00,0.030450673,6e-05,0.0001,0.11707978
2026-05-29 00:00:00+00:00,0.032221453,4e-05,0.0001,0.119845392
2026-05-30 00:00:00+00:00,0.029778019,3.0000000000000004e-05,0.0001,0.121191246
2026-05-31 00:00:00+00:00,0.027334585,2e-05,0.0,0.115954526
2026-06-01 00:00:00+00:00,0.026791256,5e-05,0.0,0.120560657
2026-06-02 00:00:00+00:00,0.032781437,4e-05,0.0,0.114729146
2026-06-03 00:00:00+00:00,0.027605644,6e-05,-0.0001,0.119555335
2026-06-04 00:00:00+00:00,0.032463187,5e-05,-0.0001,0.117534517
2026-06-05 00:00:00+00:00,0.026544925,6e-05,0.0,0.113766223
2026-06-06 00:00:00+00:00,0.026242039,6e-05,0.0,0.119829026
2026-06-07 00:00:00+00:00,0.033293814,6e-05,0.0002,0.12078317
2026-06-08 00:00:00+00:00,0.027083828,7e-05,0.0002,0.11324935
2026-06-09 00:00:00+00:00,0.026366267,5e-05,0.0002,0.117397861
2026-06-10 00:00:00+00:00,0.031716358,7e-05,0.0002,0.115115539
2026-06-11 00:00:00+00:00,0.032447934,6e-05,0.0002,0.116348195
2026-06-12 00:00:00+00:00,0.03011562,5.5e-05,0.00015000000000000001,0.112435913
2026-06-13 00:00:00+00:00,0.027783306,5e-05,0.0001,0.115896737
2026-06-14 00:00:00+00:00,0.026931916,5e-05,-0.0001,0.114666615
2026-06-15 00:00:00+00:00,0.027670746,4e-05,0.0,0.114236767
2026-06-16 00:00:00+00:00,0.028409576,5e-05,0.0001,0.112635867
2026-06-17 00:00:00+00:00,0.025374888,6e-05,0.0001,0.112594176
2026-06-18 00:00:00+00:00,0.032189775,5e-05,0.0001,0.11491602
2026-06-19 00:00:00+00:00,0.032040417,7e-05,0.0001,0.114020577
2026-06-20 00:00:00+00:00,0.031217576,4e-05,0.0001,0.115730656
2026-06-21 00:00:00+00:00,0.027523888,4e-05,0.0001,0.116647129
2026-06-22 00:00:00+00:00,0.029620208,4e-05,0.0001,0.115095582
2026-06-23 00:00:00+00:00,0.033970695,4.666666666666667e-05,0.0,0.11629995
2026-06-24 00:00:00+00:00,0.025695115,5.333333333333333e-05,0.0,0.112631679
2026-06-25 00:00:00+00:00,0.024803017,6e-05,0.0,0.117295322
2026-06-26 00:00:00+00:00,0.027527771,7e-05,0.0001,0.114844582
2026-06-27 00:00:00+00:00,0.03103984,5e-05,0.0,0.115860589
2026-06-28 00:00:00+00:00,0.03009111,5e-05,0.0,0.114854718
2026-06-29 00:00:00+00:00,0.03146451,6e-05,0.0001,0.112086727
2026-06-30 00:00:00+00:00,0.030441426,6.5e-05,0.0002,0.112118845
2026-07-01 00:00:00+00:00,0.030008350500000003,7e-05,0.00015000000000000001,0.110706644
2026-07-02 00:00:00+00:00,0.029575275,6.5e-05,0.0001,0.115583707
2026-07-03 00:00:00+00:00,0.029047942,6e-05,0.0001,0.114621551
2026-07-04 00:00:00+00:00,0.028211666,5e-05,0.0,0.113316964
2026-07-05 00:00:00+00:00,0.027125372,6e-05,0.0002,0.114460729
2026-07-06 00:00:00+00:00,0.033037078,5e-05,0.00015000000000000001,0.112138797
2026-07-07 00:00:00+00:00,0.026907827,5.333333333333333e-05,0.0001,0.111231752
2026-07-08 00:00:00+00:00,0.032069448,5.666666666666667e-05,0.0,0.11399458
2026-07-09 00:00:00+00:00,0.03527365,6e-05,-0.0001,0.11147844
2026-07-10 00:00:00+00:00,0.031021265,7e-05,0.0002,0.112687009
2026-07-11 00:00:00+00:00,0.031384416,7e-05,0.0002,0.113022396
2026-07-12 00:00:00+00:00,0.035639615,7e-05,-0.0001,0.112518455
2026-07-13 00:00:00+00:00,0.032927313,7e-05,0.0,0.113217452
2026-07-14 00:00:00+00:00,0.03130364,6e-05,0.0,0.112183688
2026-07-15 00:00:00+00:00,0.032314231,6e-05,0.0001,0.111901101
2026-07-16 00:00:00+00:00,0.028500362,6e-05,0.0001,0.113581692
2026-07-17 00:00:00+00:00,0.0301799555,5e-05,0.0002,0.113379934
2026-07-18 00:00:00+00:00,0.031859549,6e-05,0.0001,0.111923587
2026-07-19 00:00:00+00:00,0.03031141,8e-05,0.0001,0.113816179
2026-07-20 00:00:00+00:00,0.033927238,5e-05,0.0001,0.110762202
